 
 ETABS v9.7.3  File:HW4-V4-CASE2  Units:N-m  April 23, 2018 17:37  PAGE 1
    7.28000   3.481E-05   9.902E-06   9.462E-05   1.393E-04
    7.28500   3.361E-05   1.147E-05   9.469E-05   1.398E-04
    7.29000   3.236E-05   1.229E-05   9.476E-05   1.394E-04
    7.29500   3.111E-05   1.277E-05   9.484E-05   1.387E-04
    7.30000   2.984E-05   1.428E-05   9.493E-05   1.390E-04
    7.30500   2.851E-05   1.641E-05   9.502E-05   1.399E-04
    7.31000   2.713E-05   1.823E-05   9.513E-05   1.405E-04
    7.31500   2.573E-05   1.948E-05   9.525E-05   1.405E-04
    7.32000   2.432E-05   2.073E-05   9.538E-05   1.404E-04
    7.32500   2.291E-05   2.219E-05   9.551E-05   1.406E-04
    7.33000   2.149E-05   2.342E-05   9.565E-05   1.406E-04
    7.33500   2.010E-05   2.371E-05   9.580E-05   1.396E-04
    7.34000   1.875E-05   2.372E-05   9.595E-05   1.384E-04
    7.34500   1.744E-05   2.438E-05   9.610E-05   1.379E-04
    7.35000   1.615E-05   2.571E-05   9.626E-05   1.381E-04
    7.35500   1.488E-05   2.701E-05   9.643E-05   1.383E-04
    7.36000   1.364E-05   2.779E-05   9.660E-05   1.380E-04
    7.36500   1.243E-05   2.903E-05   9.678E-05   1.382E-04
    7.37000   1.125E-05   3.076E-05   9.696E-05   1.390E-04
    7.37500   1.010E-05   3.221E-05   9.716E-05   1.395E-04
    7.38000   8.988E-06   3.334E-05   9.737E-05   1.397E-04
    7.38500   7.929E-06   3.386E-05   9.758E-05   1.394E-04
    7.39000   6.930E-06   3.433E-05   9.779E-05   1.390E-04
    7.39500   5.989E-06   3.528E-05   9.801E-05   1.393E-04
    7.40000   5.102E-06   3.675E-05   9.824E-05   1.401E-04
    7.40500   4.269E-06   3.846E-05   9.847E-05   1.412E-04
    7.41000   3.495E-06   3.983E-05   9.872E-05   1.420E-04
    7.41500   2.793E-06   3.934E-05   9.897E-05   1.411E-04
    7.42000   2.177E-06   3.878E-05   9.921E-05   1.402E-04
    7.42500   1.635E-06   3.992E-05   9.946E-05   1.410E-04
    7.43000   1.164E-06   4.038E-05   9.971E-05   1.413E-04
    7.43500     0.00000   3.987E-05   9.997E-05   1.406E-04
    7.44000     0.00000   3.958E-05   1.002E-04   1.403E-04
    7.44500     0.00000   4.011E-05   1.005E-04   1.408E-04
    7.45000     0.00000   4.087E-05   1.007E-04   1.417E-04
    7.45500     0.00000   4.124E-05   1.010E-04   1.422E-04
    7.46000     0.00000   4.092E-05   1.012E-04   1.422E-04
    7.46500     0.00000   4.053E-05   1.015E-04   1.421E-04
    7.47000     0.00000   4.036E-05   1.017E-04   1.424E-04
    7.47500     0.00000   4.011E-05   1.020E-04   1.426E-04
    7.48000     0.00000   3.978E-05   1.023E-04   1.429E-04
    7.48500   1.242E-06   3.909E-05   1.025E-04   1.428E-04
    7.49000   1.715E-06   3.832E-05   1.027E-04   1.428E-04
    7.49500   2.258E-06   3.691E-05   1.030E-04   1.421E-04
    7.50000   2.862E-06   3.574E-05   1.032E-04   1.418E-04
    7.50500   3.533E-06   3.593E-05   1.034E-04   1.429E-04
    7.51000   4.277E-06   3.576E-05   1.037E-04   1.437E-04
    7.51500   5.081E-06   3.441E-05   1.039E-04   1.434E-04
    7.52000   5.934E-06   3.248E-05   1.041E-04   1.425E-04
    7.52500   6.828E-06   3.134E-05   1.043E-04   1.425E-04
    7.53000   7.773E-06   3.042E-05   1.045E-04   1.427E-04
    7.53500   8.756E-06   2.895E-05   1.047E-04   1.424E-04
    7.54000   9.773E-06   2.771E-05   1.048E-04   1.423E-04
    7.54500   1.083E-05   2.694E-05   1.050E-04   1.428E-04
    7.55000   1.192E-05   2.613E-05   1.052E-04   1.432E-04
    7.55500   1.304E-05   2.529E-05   1.053E-04   1.437E-04
    7.56000   1.420E-05   2.441E-05   1.055E-04   1.441E-04
    7.56500   1.538E-05   2.327E-05   1.057E-04   1.443E-04
    7.57000   1.657E-05   2.190E-05   1.058E-04   1.443E-04
    7.57500   1.777E-05   2.053E-05   1.059E-04   1.442E-04
    7.58000   1.898E-05   1.980E-05   1.061E-04   1.448E-04
    7.58500   2.020E-05   1.884E-05   1.062E-04   1.452E-04
    7.59000   2.142E-05   1.707E-05   1.063E-04   1.448E-04
    7.59500   2.261E-05   1.556E-05   1.064E-04   1.446E-04
    7.60000   2.378E-05   1.444E-05   1.065E-04   1.447E-04
    7.60500   2.494E-05   1.352E-05   1.066E-04   1.450E-04
    7.61000   2.609E-05   1.295E-05   1.067E-04   1.457E-04
    7.61500   2.724E-05   1.219E-05   1.067E-04   1.462E-04
    7.62000   2.838E-05   1.128E-05   1.068E-04   1.465E-04
    7.62500   2.948E-05   1.009E-05   1.069E-04   1.464E-04
    7.63000   3.054E-05   9.083E-06   1.069E-04   1.466E-04
    7.63500   3.157E-05   7.983E-06   1.070E-04   1.465E-04
    7.64000   3.254E-05   6.944E-06   1.070E-04   1.465E-04
    7.64500   3.347E-05   6.557E-06   1.071E-04   1.471E-04
    7.65000   3.440E-05   6.053E-06   1.071E-04   1.476E-04
    7.65500   3.528E-05   5.450E-06   1.072E-04   1.479E-04
    7.66000   3.614E-05   4.766E-06   1.072E-04   1.481E-04
    7.66500   3.693E-05   4.026E-06   1.072E-04   1.482E-04
    7.67000   3.767E-05   3.518E-06   1.072E-04   1.484E-04
    7.67500   3.838E-05   3.206E-06   1.073E-04   1.488E-04
    7.68000   3.905E-05   2.440E-06   1.073E-04   1.488E-04
    7.68500   3.960E-05   1.715E-06   1.073E-04   1.486E-04
    7.69000   4.010E-05   1.379E-06   1.073E-04   1.488E-04
    7.69500   4.054E-05   1.079E-06   1.073E-04   1.489E-04
    7.70000   4.093E-05     0.00000   1.073E-04   1.491E-04
    7.70500   4.128E-05     0.00000   1.073E-04   1.492E-04
    7.71000   4.156E-05     0.00000   1.073E-04   1.492E-04
    7.71500   4.176E-05     0.00000   1.073E-04   1.492E-04
    7.72000   4.182E-05     0.00000   1.073E-04   1.491E-04
    7.72500   4.175E-05     0.00000   1.073E-04   1.491E-04
    7.73000   4.160E-05     0.00000   1.073E-04   1.491E-04
    7.73500   4.140E-05     0.00000   1.073E-04   1.491E-04
    7.74000   4.112E-05     0.00000   1.073E-04   1.491E-04
    7.74500   4.074E-05   1.045E-06   1.073E-04   1.491E-04
    7.75000   4.030E-05   1.381E-06   1.073E-04   1.490E-04
    7.75500   3.980E-05   1.888E-06   1.074E-04   1.490E-04
    7.76000   3.921E-05   2.618E-06   1.074E-04   1.492E-04
    7.76500   3.852E-05   3.638E-06   1.074E-04   1.495E-04
    7.77000   3.773E-05   4.606E-06   1.074E-04   1.497E-04
    7.77500   3.688E-05   5.233E-06   1.074E-04   1.496E-04
    7.78000   3.597E-05   6.354E-06   1.075E-04   1.498E-04
    7.78500   3.497E-05   7.828E-06   1.075E-04   1.503E-04
    7.79000   3.391E-05   8.723E-06   1.076E-04   1.502E-04
    7.79500   3.281E-05   9.499E-06   1.076E-04   1.499E-04
    7.80000   3.169E-05   1.028E-05   1.077E-04   1.497E-04
    7.80500   3.054E-05   1.124E-05   1.078E-04   1.495E-04
    7.81000   2.937E-05   1.204E-05   1.078E-04   1.492E-04
    7.81500   2.818E-05   1.319E-05   1.079E-04   1.493E-04
    7.82000   2.695E-05   1.435E-05   1.080E-04   1.493E-04
    7.82500   2.571E-05   1.516E-05   1.081E-04   1.490E-04
    7.83000   2.446E-05   1.654E-05   1.082E-04   1.492E-04
    7.83500   2.318E-05   1.813E-05   1.083E-04   1.496E-04
    7.84000   2.189E-05   1.976E-05   1.084E-04   1.501E-04
    7.84500   2.057E-05   2.119E-05   1.086E-04   1.503E-04
    7.85000   1.926E-05   2.307E-05   1.087E-04   1.510E-04
    7.85500   1.792E-05   2.594E-05   1.088E-04   1.527E-04
    7.86000   1.656E-05   2.814E-05   1.090E-04   1.537E-04
    7.86500   1.523E-05   2.808E-05   1.092E-04   1.525E-04
    7.87000   1.396E-05   2.747E-05   1.094E-04   1.508E-04
    7.87500   1.275E-05   2.855E-05   1.095E-04   1.508E-04
    7.88000   1.156E-05   3.115E-05   1.097E-04   1.524E-04
    7.88500   1.037E-05   3.435E-05   1.099E-04   1.546E-04
    7.89000   9.200E-06   3.589E-05   1.102E-04   1.552E-04
    7.89500   8.095E-06   3.568E-05   1.104E-04   1.542E-04
    7.90000   7.059E-06   3.654E-05   1.106E-04   1.542E-04
    7.90500   6.073E-06   3.851E-05   1.108E-04   1.554E-04
    7.91000   5.140E-06   4.043E-05   1.111E-04   1.567E-04
    7.91500   4.266E-06   4.171E-05   1.113E-04   1.573E-04
    7.92000   3.466E-06   4.229E-05   1.116E-04   1.574E-04
    7.92500   2.744E-06   4.342E-05   1.119E-04   1.580E-04
    7.93000   2.094E-06   4.542E-05   1.122E-04   1.597E-04
    7.93500   1.520E-06   4.736E-05   1.125E-04   1.613E-04
    7.94000   1.031E-06   4.859E-05   1.128E-04   1.624E-04
    7.94500     0.00000   4.974E-05   1.131E-04   1.634E-04
    7.95000     0.00000   5.113E-05   1.134E-04   1.648E-04
    7.95500     0.00000   5.243E-05   1.137E-04   1.663E-04
    7.96000     0.00000   5.330E-05   1.140E-04   1.673E-04
    7.96500     0.00000   5.371E-05   1.144E-04   1.681E-04
    7.97000     0.00000   5.542E-05   1.147E-04   1.703E-04
    7.97500     0.00000   5.740E-05   1.151E-04   1.728E-04
    7.98000     0.00000   5.820E-05   1.154E-04   1.743E-04
    7.98500   1.122E-06   5.853E-05   1.158E-04   1.755E-04
    7.99000   1.690E-06   5.875E-05   1.162E-04   1.766E-04
    7.99500   2.375E-06   5.921E-05   1.165E-04   1.781E-04
    8.00000   3.183E-06   6.102E-05   1.169E-04   1.811E-04
    8.00500   4.126E-06   6.198E-05   1.173E-04   1.834E-04
    8.01000   5.184E-06   5.986E-05   1.177E-04   1.827E-04
    8.01500   6.342E-06   5.911E-05   1.181E-04   1.835E-04
    8.02000   7.618E-06   5.861E-05   1.184E-04   1.847E-04
    8.02500   8.992E-06   5.694E-05   1.188E-04   1.847E-04
    8.03000   1.047E-05   5.730E-05   1.192E-04   1.869E-04
    8.03500   1.206E-05   5.648E-05   1.195E-04   1.881E-04
    8.04000   1.373E-05   5.278E-05   1.199E-04   1.864E-04
    8.04500   1.545E-05   4.979E-05   1.202E-04   1.854E-04
    8.05000   1.723E-05   4.874E-05   1.205E-04   1.865E-04
    8.05500   1.909E-05   4.729E-05   1.208E-04   1.872E-04
    8.06000   2.099E-05   4.420E-05   1.211E-04   1.863E-04
    8.06500   2.291E-05   4.174E-05   1.213E-04   1.860E-04
    8.07000   2.488E-05   4.017E-05   1.216E-04   1.867E-04
    8.07500   2.689E-05   3.886E-05   1.218E-04   1.876E-04
    8.08000   2.893E-05   3.663E-05   1.221E-04   1.877E-04
    8.08500   3.097E-05   3.385E-05   1.223E-04   1.871E-04
    8.09000   3.300E-05   3.139E-05   1.225E-04   1.869E-04
    8.09500   3.500E-05   2.847E-05   1.227E-04   1.862E-04
    8.10000   3.697E-05   2.588E-05   1.229E-04   1.857E-04
    8.10500   3.889E-05   2.337E-05   1.230E-04   1.853E-04
    8.11000   4.075E-05   2.096E-05   1.232E-04   1.849E-04
    8.11500   4.256E-05   1.906E-05   1.233E-04   1.849E-04
    8.12000   4.433E-05   1.761E-05   1.234E-04   1.853E-04
    8.12500   4.607E-05   1.600E-05   1.235E-04   1.856E-04
    8.13000   4.773E-05   1.373E-05   1.236E-04   1.851E-04
    8.13500   4.929E-05   1.178E-05   1.237E-04   1.848E-04
    8.14000   5.076E-05   1.011E-05   1.238E-04   1.846E-04
    8.14500   5.213E-05   8.279E-06   1.238E-04   1.842E-04
    8.15000   5.336E-05   6.501E-06   1.239E-04   1.837E-04
    8.15500   5.447E-05   5.036E-06   1.239E-04   1.834E-04
    8.16000   5.544E-05   3.754E-06   1.239E-04   1.831E-04
    8.16500   5.628E-05   2.734E-06   1.239E-04   1.830E-04
    8.17000   5.701E-05   2.006E-06   1.240E-04   1.830E-04
    8.17500   5.762E-05   1.333E-06   1.240E-04   1.829E-04
    8.18000   5.811E-05     0.00000   1.240E-04   1.829E-04
    8.18500   5.847E-05     0.00000   1.240E-04   1.828E-04
    8.19000   5.869E-05     0.00000   1.240E-04   1.828E-04
    8.19500   5.877E-05     0.00000   1.240E-04   1.827E-04
    8.20000   5.873E-05     0.00000   1.240E-04   1.827E-04
    8.20500   5.856E-05     0.00000   1.240E-04   1.828E-04
    8.21000   5.823E-05     0.00000   1.240E-04   1.830E-04
    8.21500   5.776E-05   1.242E-06   1.240E-04   1.830E-04
    8.22000   5.718E-05   1.745E-06   1.240E-04   1.829E-04
    8.22500   5.649E-05   2.550E-06   1.240E-04   1.831E-04
    8.23000   5.567E-05   3.586E-06   1.240E-04   1.833E-04
    8.23500   5.472E-05   4.684E-06   1.241E-04   1.835E-04
    8.24000   5.366E-05   5.799E-06   1.241E-04   1.836E-04
    8.24500   5.251E-05   7.016E-06   1.241E-04   1.837E-04
    8.25000   5.125E-05   8.467E-06   1.242E-04   1.839E-04
    8.25500   4.989E-05   1.003E-05   1.242E-04   1.842E-04
    8.26000   4.844E-05   1.170E-05   1.243E-04   1.844E-04
    8.26500   4.690E-05   1.364E-05   1.244E-04   1.849E-04
    8.27000   4.526E-05   1.589E-05   1.245E-04   1.856E-04
    8.27500   4.353E-05   1.806E-05   1.246E-04   1.862E-04
    8.28000   4.174E-05   2.011E-05   1.247E-04   1.866E-04
    8.28500   3.991E-05   2.134E-05   1.248E-04   1.861E-04
    8.29000   3.808E-05   2.256E-05   1.250E-04   1.856E-04
    8.29500   3.622E-05   2.423E-05   1.251E-04   1.856E-04
    8.30000   3.436E-05   2.542E-05   1.253E-04   1.851E-04
    8.30500   3.250E-05   2.757E-05   1.254E-04   1.855E-04
    8.31000   3.060E-05   2.974E-05   1.256E-04   1.860E-04
    8.31500   2.872E-05   3.087E-05   1.258E-04   1.854E-04
    8.32000   2.686E-05   3.195E-05   1.260E-04   1.848E-04
    8.32500   2.503E-05   3.408E-05   1.262E-04   1.853E-04
    8.33000   2.319E-05   3.705E-05   1.264E-04   1.867E-04
    8.33500   2.136E-05   3.918E-05   1.267E-04   1.872E-04
    8.34000   1.956E-05   4.098E-05   1.269E-04   1.875E-04
    8.34500   1.780E-05   4.335E-05   1.272E-04   1.883E-04
    8.35000   1.607E-05   4.537E-05   1.275E-04   1.889E-04
    8.35500   1.441E-05   4.637E-05   1.278E-04   1.885E-04
    8.36000   1.283E-05   4.728E-05   1.281E-04   1.882E-04
    8.36500   1.132E-05   4.877E-05   1.284E-04   1.884E-04
    8.37000   9.874E-06   5.084E-05   1.287E-04   1.894E-04
    8.37500   8.508E-06   5.149E-05   1.290E-04   1.890E-04
    8.38000   7.245E-06   5.170E-05   1.293E-04   1.883E-04
    8.38500   6.075E-06   5.249E-05   1.296E-04   1.882E-04
    8.39000   5.000E-06   5.386E-05   1.300E-04   1.888E-04
    8.39500   4.014E-06   5.549E-05   1.303E-04   1.898E-04
    8.40000   3.129E-06   5.596E-05   1.307E-04   1.898E-04
    8.40500   2.351E-06   5.669E-05   1.310E-04   1.901E-04
    8.41000   1.679E-06   5.766E-05   1.314E-04   1.907E-04
    8.41500   1.117E-06   5.779E-05   1.318E-04   1.907E-04
    8.42000     0.00000   5.782E-05   1.321E-04   1.906E-04
    8.42500     0.00000   5.917E-05   1.325E-04   1.920E-04
    8.43000     0.00000   5.968E-05   1.329E-04   1.927E-04
    8.43500     0.00000   5.899E-05   1.332E-04   1.922E-04
    8.44000     0.00000   5.854E-05   1.336E-04   1.922E-04
    8.44500     0.00000   5.835E-05   1.340E-04   1.925E-04
    8.45000     0.00000   5.841E-05   1.343E-04   1.931E-04
    8.45500     0.00000   5.798E-05   1.347E-04   1.934E-04
    8.46000   1.221E-06   5.638E-05   1.351E-04   1.927E-04
    8.46500   1.792E-06   5.434E-05   1.354E-04   1.915E-04
    8.47000   2.462E-06   5.327E-05   1.357E-04   1.915E-04
    8.47500   3.229E-06   5.178E-05   1.361E-04   1.911E-04
    8.48000   4.085E-06   5.021E-05   1.364E-04   1.907E-04
    8.48500   5.030E-06   4.923E-05   1.367E-04   1.910E-04
    8.49000   6.062E-06   4.849E-05   1.370E-04   1.916E-04
    8.49500   7.185E-06   4.800E-05   1.373E-04   1.925E-04
    8.50000   8.387E-06   4.581E-05   1.376E-04   1.918E-04
    8.50500   9.648E-06   4.421E-05   1.379E-04   1.917E-04
    8.51000   1.099E-05   4.348E-05   1.382E-04   1.926E-04
    8.51500   1.239E-05   4.146E-05   1.384E-04   1.923E-04
    8.52000   1.383E-05   4.000E-05   1.387E-04   1.925E-04
    8.52500   1.535E-05   3.939E-05   1.389E-04   1.937E-04
    8.53000   1.692E-05   3.811E-05   1.392E-04   1.942E-04
    8.53500   1.853E-05   3.622E-05   1.394E-04   1.942E-04
    8.54000   2.017E-05   3.459E-05   1.396E-04   1.944E-04
    8.54500   2.185E-05   3.266E-05   1.399E-04   1.944E-04
    8.55000   2.353E-05   3.047E-05   1.400E-04   1.940E-04
    8.55500   2.521E-05   2.881E-05   1.402E-04   1.943E-04
    8.56000   2.691E-05   2.739E-05   1.404E-04   1.947E-04
    8.56500   2.862E-05   2.573E-05   1.406E-04   1.949E-04
    8.57000   3.031E-05   2.337E-05   1.407E-04   1.944E-04
    8.57500   3.196E-05   2.110E-05   1.409E-04   1.939E-04
    8.58000   3.357E-05   1.890E-05   1.410E-04   1.935E-04
    8.58500   3.513E-05   1.700E-05   1.411E-04   1.932E-04
    8.59000   3.665E-05   1.554E-05   1.412E-04   1.934E-04
    8.59500   3.812E-05   1.412E-05   1.413E-04   1.935E-04
    8.60000   3.956E-05   1.274E-05   1.414E-04   1.937E-04
    8.60500   4.095E-05   1.190E-05   1.415E-04   1.943E-04
    8.61000   4.233E-05   1.107E-05   1.415E-04   1.949E-04
    8.61500   4.366E-05   9.652E-06   1.416E-04   1.949E-04
    8.62000   4.491E-05   8.320E-06   1.417E-04   1.949E-04
    8.62500   4.609E-05   7.329E-06   1.417E-04   1.951E-04
    8.63000   4.722E-05   6.510E-06   1.418E-04   1.955E-04
    8.63500   4.829E-05   5.506E-06   1.418E-04   1.956E-04
    8.64000   4.927E-05   4.478E-06   1.418E-04   1.956E-04
    8.64500   5.016E-05   3.731E-06   1.418E-04   1.957E-04
    8.65000   5.099E-05   3.132E-06   1.419E-04   1.960E-04
    8.65500   5.175E-05   2.505E-06   1.419E-04   1.961E-04
    8.66000   5.242E-05   2.012E-06   1.419E-04   1.963E-04
    8.66500   5.303E-05   1.454E-06   1.419E-04   1.964E-04
    8.67000   5.352E-05     0.00000   1.419E-04   1.964E-04
    8.67500   5.393E-05     0.00000   1.419E-04   1.965E-04
    8.68000   5.426E-05     0.00000   1.419E-04   1.966E-04
    8.68500   5.450E-05     0.00000   1.419E-04   1.966E-04
    8.69000   5.462E-05     0.00000   1.419E-04   1.966E-04
    8.69500   5.464E-05     0.00000   1.419E-04   1.966E-04
    8.70000   5.459E-05     0.00000   1.419E-04   1.966E-04
    8.70500   5.445E-05     0.00000   1.419E-04   1.965E-04
    8.71000   5.426E-05     0.00000   1.419E-04   1.965E-04
    8.71500   5.395E-05     0.00000   1.419E-04   1.966E-04
    8.72000   5.350E-05   1.210E-06   1.419E-04   1.967E-04
    8.72500   5.294E-05   1.960E-06   1.420E-04   1.969E-04
    8.73000   5.222E-05   2.882E-06   1.420E-04   1.971E-04
    8.73500   5.140E-05   3.787E-06   1.420E-04   1.972E-04
    8.74000   5.047E-05   4.906E-06   1.420E-04   1.974E-04
    8.74500   4.944E-05   5.923E-06   1.420E-04   1.974E-04
    8.75000   4.832E-05   6.894E-06   1.421E-04   1.973E-04
    8.75500   4.714E-05   7.921E-06   1.421E-04   1.972E-04
    8.76000   4.589E-05   9.141E-06   1.422E-04   1.972E-04
    8.76500   4.457E-05   1.043E-05   1.423E-04   1.972E-04
    8.77000   4.317E-05   1.242E-05   1.423E-04   1.979E-04
    8.77500   4.166E-05   1.456E-05   1.424E-04   1.986E-04
    8.78000   4.009E-05   1.607E-05   1.425E-04   1.987E-04
    8.78500   3.848E-05   1.741E-05   1.426E-04   1.985E-04
    8.79000   3.684E-05   1.877E-05   1.427E-04   1.983E-04
    8.79500   3.517E-05   2.035E-05   1.428E-04   1.984E-04
    8.80000   3.349E-05   2.151E-05   1.430E-04   1.980E-04
    8.80500   3.181E-05   2.220E-05   1.431E-04   1.971E-04
    8.81000   3.014E-05   2.331E-05   1.433E-04   1.967E-04
    8.81500   2.847E-05   2.510E-05   1.434E-04   1.970E-04
    8.82000   2.678E-05   2.715E-05   1.436E-04   1.975E-04
    8.82500   2.509E-05   2.871E-05   1.437E-04   1.975E-04
    8.83000   2.341E-05   3.025E-05   1.439E-04   1.976E-04
    8.83500   2.175E-05   3.149E-05   1.441E-04   1.974E-04
    8.84000   2.013E-05   3.242E-05   1.443E-04   1.969E-04
    8.84500   1.854E-05   3.357E-05   1.445E-04   1.967E-04
    8.85000   1.699E-05   3.468E-05   1.448E-04   1.964E-04
    8.85500   1.549E-05   3.629E-05   1.450E-04   1.968E-04
    8.86000   1.402E-05   3.757E-05   1.452E-04   1.968E-04
    8.86500   1.262E-05   3.705E-05   1.454E-04   1.951E-04
    8.87000   1.131E-05   3.590E-05   1.457E-04   1.929E-04
    8.87500   1.007E-05   3.668E-05   1.459E-04   1.926E-04
    8.88000   8.884E-06   3.884E-05   1.461E-04   1.939E-04
    8.88500   7.742E-06   4.068E-05   1.464E-04   1.948E-04
    8.89000   6.660E-06   4.155E-05   1.466E-04   1.949E-04
    8.89500   5.657E-06   4.113E-05   1.469E-04   1.937E-04
    8.90000   4.741E-06   4.124E-05   1.472E-04   1.931E-04
    8.90500   3.896E-06   4.279E-05   1.474E-04   1.941E-04
    8.91000   3.118E-06   4.491E-05   1.477E-04   1.957E-04
    8.91500   2.413E-06   4.634E-05   1.480E-04   1.967E-04
    8.92000   1.793E-06   4.672E-05   1.483E-04   1.968E-04
    8.92500   1.262E-06   4.766E-05   1.486E-04   1.975E-04
    8.93000     0.00000   4.918E-05   1.489E-04   1.989E-04
    8.93500     0.00000   5.028E-05   1.492E-04   1.999E-04
    8.94000     0.00000   5.128E-05   1.495E-04   2.010E-04
    8.94500     0.00000   5.185E-05   1.498E-04   2.017E-04
    8.95000     0.00000   5.198E-05   1.502E-04   2.021E-04
    8.95500     0.00000   5.269E-05   1.505E-04   2.032E-04
    8.96000     0.00000   5.295E-05   1.508E-04   2.040E-04
    8.96500     0.00000   5.277E-05   1.512E-04   2.044E-04
    8.97000     0.00000   5.317E-05   1.515E-04   2.055E-04
    8.97500   1.289E-06   5.381E-05   1.518E-04   2.069E-04
    8.98000   1.866E-06   5.399E-05   1.522E-04   2.080E-04
    8.98500   2.549E-06   5.373E-05   1.525E-04   2.088E-04
    8.99000   3.337E-06   5.370E-05   1.528E-04   2.099E-04
    8.99500   4.234E-06   5.461E-05   1.532E-04   2.120E-04
    9.00000   5.252E-06   5.647E-05   1.535E-04   2.153E-04
    9.00500   6.394E-06   5.681E-05   1.539E-04   2.171E-04
    9.01000   7.641E-06   5.563E-05   1.542E-04   2.175E-04
    9.01500   8.985E-06   5.470E-05   1.546E-04   2.183E-04
    9.02000   1.042E-05   5.264E-05   1.549E-04   2.180E-04
    9.02500   1.193E-05   5.053E-05   1.552E-04   2.177E-04
    9.03000   1.351E-05   5.002E-05   1.556E-04   2.191E-04
    9.03500   1.519E-05   4.875E-05   1.559E-04   2.198E-04
    9.04000   1.692E-05   4.549E-05   1.562E-04   2.186E-04
    9.04500   1.867E-05   4.165E-05   1.564E-04   2.168E-04
    9.05000   2.043E-05   3.938E-05   1.567E-04   2.165E-04
    9.05500   2.224E-05   3.885E-05   1.569E-04   2.180E-04
    9.06000   2.411E-05   3.680E-05   1.572E-04   2.181E-04
    9.06500   2.597E-05   3.391E-05   1.574E-04   2.173E-04
    9.07000   2.785E-05   3.242E-05   1.576E-04   2.179E-04
    9.07500   2.974E-05   3.064E-05   1.578E-04   2.182E-04
    9.08000   3.163E-05   2.835E-05   1.580E-04   2.180E-04
    9.08500   3.351E-05   2.659E-05   1.582E-04   2.183E-04
    9.09000   3.537E-05   2.414E-05   1.583E-04   2.178E-04
    9.09500   3.718E-05   2.155E-05   1.585E-04   2.172E-04
    9.10000   3.893E-05   1.949E-05   1.586E-04   2.170E-04
    9.10500   4.063E-05   1.750E-05   1.587E-04   2.168E-04
    9.11000   4.228E-05   1.577E-05   1.588E-04   2.169E-04
    9.11500   4.388E-05   1.430E-05   1.589E-04   2.171E-04
    9.12000   4.543E-05   1.287E-05   1.590E-04   2.173E-04
    9.12500   4.690E-05   1.086E-05   1.591E-04   2.168E-04
    9.13000   4.826E-05   8.874E-06   1.591E-04   2.163E-04
    9.13500   4.952E-05   7.585E-06   1.592E-04   2.163E-04
    9.14000   5.070E-05   6.629E-06   1.592E-04   2.166E-04
    9.14500   5.182E-05   5.728E-06   1.593E-04   2.168E-04
    9.15000   5.286E-05   4.781E-06   1.593E-04   2.169E-04
    9.15500   5.381E-05   3.728E-06   1.593E-04   2.169E-04
    9.16000   5.464E-05   2.883E-06   1.594E-04   2.169E-04
    9.16500   5.540E-05   2.356E-06   1.594E-04   2.171E-04
    9.17000   5.607E-05   1.689E-06   1.594E-04   2.171E-04
    9.17500   5.661E-05     0.00000   1.594E-04   2.170E-04
    9.18000   5.702E-05     0.00000   1.594E-04   2.170E-04
    9.18500   5.736E-05     0.00000   1.594E-04   2.172E-04
    9.19000   5.761E-05     0.00000   1.594E-04   2.172E-04
    9.19500   5.773E-05     0.00000   1.594E-04   2.171E-04
    9.20000   5.771E-05     0.00000   1.594E-04   2.171E-04
    9.20500   5.756E-05     0.00000   1.594E-04   2.172E-04
    9.21000   5.727E-05     0.00000   1.594E-04   2.172E-04
    9.21500   5.688E-05     0.00000   1.594E-04   2.171E-04
    9.22000   5.639E-05   1.286E-06   1.594E-04   2.171E-04
    9.22500   5.581E-05   1.789E-06   1.594E-04   2.170E-04
    9.23000   5.513E-05   2.444E-06   1.594E-04   2.170E-04
    9.23500   5.435E-05   3.277E-06   1.595E-04   2.171E-04
    9.24000   5.346E-05   4.319E-06   1.595E-04   2.173E-04
    9.24500   5.243E-05   5.715E-06   1.595E-04   2.177E-04
    9.25000   5.128E-05   7.416E-06   1.595E-04   2.182E-04
    9.25500   5.000E-05   8.885E-06   1.596E-04   2.185E-04
    9.26000   4.864E-05   1.001E-05   1.597E-04   2.183E-04
    9.26500   4.722E-05   1.134E-05   1.597E-04   2.183E-04
    9.27000   4.573E-05   1.306E-05   1.598E-04   2.186E-04
    9.27500   4.415E-05   1.506E-05   1.599E-04   2.191E-04
    9.28000   4.250E-05   1.696E-05   1.600E-04   2.194E-04
    9.28500   4.078E-05   1.893E-05   1.601E-04   2.198E-04
    9.29000   3.901E-05   2.096E-05   1.602E-04   2.202E-04
    9.29500   3.719E-05   2.283E-05   1.604E-04   2.204E-04
    9.30000   3.534E-05   2.518E-05   1.605E-04   2.210E-04
    9.30500   3.345E-05   2.760E-05   1.607E-04   2.217E-04
    9.31000   3.153E-05   2.980E-05   1.609E-04   2.222E-04
    9.31500   2.960E-05   3.175E-05   1.611E-04   2.224E-04
    9.32000   2.769E-05   3.315E-05   1.613E-04   2.221E-04
    9.32500   2.579E-05   3.534E-05   1.615E-04   2.226E-04
    9.33000   2.389E-05   3.782E-05   1.617E-04   2.234E-04
    9.33500   2.202E-05   3.970E-05   1.620E-04   2.237E-04
    9.34000   2.018E-05   4.123E-05   1.622E-04   2.236E-04
    9.34500   1.839E-05   4.394E-05   1.625E-04   2.248E-04
